"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU1221"	0	0	0	0	0	0	0	78	0	0	5	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1224"	0	0	0	0	0	0	0	0	4	0	0	13	32	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1225"	0	0	0	0	0	0	45	3	0	0	0	0	0	2	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1226"	0	0	0	0	0	0	0	0	8	0	0	24	51	2	0	4	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1227"	0	0	17	0	3	9	25	43	30	38	33	15	21	21	9	2	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiales_incertae_sedis; g__Paucibacter"
"OTU1228"	0	0	4	0	0	0	0	89	0	0	10	2	1	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1229"	0	0	0	0	0	0	0	0	2	43	6	5	0	12	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1230"	0	0	0	0	0	0	0	0	0	0	2	0	6	35	21	32	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Singulisphaera"
"OTU1231"	0	0	0	0	0	0	0	0	44	67	115	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae"
"OTU1232"	0	0	0	0	0	0	0	9	0	0	3	29	2	12	23	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Taibaiella"
"OTU1235"	0	0	0	0	0	0	0	0	8	0	0	8	46	2	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria"
"OTU1236"	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae"
"OTU1238"	0	0	0	0	0	0	8	0	0	0	49	4	6	0	78	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Parafilimonas"
"OTU1239"	0	0	0	0	0	0	0	0	13	5	0	16	38	6	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1240"	0	0	0	0	0	0	0	0	2	0	0	18	39	3	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1242"	0	0	0	0	0	0	54	22	0	0	9	0	7	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1243"	0	0	0	0	0	0	0	0	4	0	0	0	37	0	0	0	"k__Bacteria; p__Nitrospirae; c__\"Nitrospira\"; o__\"Nitrospirales\"; f__\"Nitrospiraceae\"; g__Nitrospira"
"OTU1244"	0	0	0	0	0	0	0	0	4	0	0	5	76	0	11	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1245"	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1246"	0	0	0	0	0	0	0	0	0	3	0	4	29	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1247"	0	0	0	0	0	0	0	0	3	0	0	0	29	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces"
"OTU1248"	0	0	0	0	0	0	0	0	22	26	0	16	42	25	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1249"	0	0	0	0	0	0	0	0	21	0	2	0	2	11	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1250"	0	0	0	0	0	0	0	0	51	3	18	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1; g__Clostridium_sensu_stricto"
"OTU1251"	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1252"	0	0	0	0	0	0	0	0	0	3	0	0	43	2	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinomadura"
"OTU1253"	0	0	0	0	0	0	0	0	0	0	0	8	34	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Gp4"
"OTU1254"	0	0	0	0	0	0	0	0	8	2	14	13	2	2	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Chitinophaga"
"OTU1255"	0	0	0	0	62	11	0	54	0	0	1	15	5	3	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1256"	0	0	0	0	0	0	0	0	0	0	0	0	0	3	60	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1260"	0	0	0	0	0	0	0	0	3	0	0	0	46	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1261"	0	0	0	0	0	0	0	0	16	14	5	0	0	4	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Cryomorphaceae; g__Fluviicola"
"OTU1263"	0	0	0	0	6	0	0	81	6	18	12	2	0	3	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio"
"OTU1264"	0	0	0	0	0	0	0	9	8	0	22	0	5	12	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Labilitrichaceae; g__Labilithrix"
"OTU1265"	0	0	7	0	3	0	74	30	2	0	14	4	17	5	13	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Microlunatus"
"OTU1266"	0	0	0	0	0	0	32	3	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1270"	0	0	0	0	0	0	0	11	2	11	0	0	0	15	9	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1271"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae"
"OTU1272"	0	0	0	0	0	0	0	0	0	0	0	7	24	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1274"	0	0	0	0	0	0	0	11	0	2	3	2	5	8	76	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1275"	0	0	0	0	0	0	0	9	71	36	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae"
"OTU1277"	0	0	0	0	0	0	0	0	2	9	0	0	3	9	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1278"	0	0	0	0	0	0	0	0	2	2	0	11	17	2	0	7	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_1; g__Bacillus"
"OTU1281"	0	0	0	0	0	0	0	0	0	0	0	7	0	41	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Moheibacter"
"OTU1282"	0	0	0	0	0	0	0	19	3	1	5	18	1	20	9	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1283"	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp1"
"OTU1284"	0	0	0	0	0	0	0	0	32	3	5	21	21	7	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU1285"	0	0	0	0	0	0	0	0	2	0	0	2	46	6	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1287"	0	0	0	0	0	0	50	89	0	0	2	0	1	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1290"	0	0	0	0	0	0	0	0	0	2	0	0	23	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1291"	0	0	21	0	0	0	13	97	0	0	8	0	28	4	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1293"	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1294"	0	0	0	0	99	0	0	54	15	1	14	10	35	21	5	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Gp4"
"OTU1295"	0	0	0	0	0	11	0	0	5	0	3	8	61	0	19	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1297"	0	0	0	0	0	0	0	0	2	3	0	19	42	4	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1298"	0	0	0	0	0	0	0	3	0	1	21	2	0	3	0	0	"k__Bacteria; p__\"Verrucomicrobia\""
"OTU1299"	0	0	0	0	0	0	2	0	0	9	7	2	21	19	33	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1304"	0	0	0	0	0	0	0	6	0	4	3	48	2	11	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1305"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1306"	0	0	0	0	0	0	11	89	6	2	9	7	4	15	3	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1307"	0	0	31	0	0	0	0	38	0	0	5	0	0	3	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1308"	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1310"	0	0	0	0	0	0	0	0	0	5	0	24	27	0	3	2	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia"
"OTU1311"	0	0	0	0	0	0	0	0	24	18	0	0	0	4	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae"
"OTU1312"	0	0	0	0	0	0	0	0	0	1	1	7	30	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Chromatiales"
"OTU1313"	0	0	4	0	0	0	7	0	0	0	5	0	0	2	0	37	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus"
"OTU1317"	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23	26	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1318"	0	0	0	0	0	0	0	0	3	0	22	4	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1319"	0	0	0	0	0	0	0	0	0	3	5	0	0	12	58	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1320"	0	0	0	0	0	0	0	0	3	1	1	4	55	6	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces"
"OTU1322"	0	0	0	0	0	0	0	0	50	33	1	4	71	7	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae"
"OTU1323"	0	0	0	0	0	0	0	0	0	0	3	0	0	21	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter"
"OTU1324"	0	0	0	0	0	0	0	0	0	0	0	35	0	0	45	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae"
"OTU1325"	0	0	0	0	0	0	0	0	0	0	1	0	0	20	11	6	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"
"OTU1326"	0	0	0	0	0	0	0	0	0	0	1	54	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis"
"OTU1327"	0	0	0	0	0	0	14	27	0	0	19	11	16	4	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1328"	0	0	0	0	70	0	26	9	0	0	4	4	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1329"	0	0	0	0	0	0	26	62	0	0	11	4	3	26	123	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Cryptosporangiaceae; g__Jatrophihabitans"
"OTU1330"	0	0	0	0	8	0	25	3	13	13	4	2	7	18	13	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1331"	0	0	0	0	27	0	0	22	3	0	1	5	10	22	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1338"	0	0	0	0	0	0	0	0	4	6	5	0	0	9	13	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1339"	0	0	0	0	0	0	7	0	2	9	0	15	34	11	0	12	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1341"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales"
"OTU1343"	0	0	0	0	0	0	0	0	2	0	2	7	24	4	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales"
"OTU1347"	0	0	0	0	16	9	30	6	3	2	0	0	11	0	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio"
"OTU1348"	0	0	0	0	0	0	0	0	0	0	0	2	31	4	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Parasegetibacter"
"OTU1349"	0	0	0	0	0	0	0	0	2	0	0	22	135	4	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1350"	0	0	0	0	0	0	0	0	0	2	1	4	30	8	15	4	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1351"	0	0	0	0	0	0	0	0	0	1	0	16	53	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Chromatiales"
"OTU1354"	0	0	0	0	0	0	0	0	4	3	0	0	33	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1355"	0	0	0	0	0	0	39	6	0	0	7	0	0	6	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1356"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	49	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"
"OTU1357"	0	0	0	0	0	0	0	0	0	0	3	0	0	0	102	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3; o__; f__; g__Subdivision3_genera_incertae_sedis"
"OTU1358"	0	0	0	0	0	0	0	19	17	352	4	11	21	0	0	44	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Phytohabitans"
"OTU1361"	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\""
"OTU1364"	0	0	0	0	0	0	0	0	22	17	1	2	10	23	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter"
"OTU1365"	0	0	0	0	0	0	0	0	0	28	0	0	7	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1367"	0	0	0	0	16	0	0	0	8	5	0	2	25	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae; g__Enhygromyxa"
"OTU1368"	0	0	0	0	0	0	0	0	0	0	0	0	0	11	56	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria"
"OTU1369"	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\""
"OTU1370"	0	0	0	0	0	0	0	0	2	0	0	22	0	18	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Chitinophaga"
"OTU1371"	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter"
"OTU1372"	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1374"	0	0	0	0	0	0	0	0	0	0	0	16	43	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1375"	0	0	0	0	0	0	0	0	3	0	6	5	2	0	72	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1376"	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1377"	0	0	0	0	0	0	2	0	28	0	23	5	7	4	7	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1378"	0	0	0	0	0	0	0	0	8	3	1	16	49	0	11	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1379"	0	0	0	0	0	0	83	49	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1380"	0	0	0	0	0	0	0	0	10	29	10	22	49	28	27	58	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Gemmata"
"OTU1382"	0	0	4	0	16	0	0	43	0	0	0	0	7	5	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1383"	0	0	0	0	0	0	0	73	13	8	0	0	0	0	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1387"	0	0	0	0	0	0	0	0	10	0	1	11	10	3	17	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales; f__Iamiaceae"
"OTU1388"	0	0	0	0	0	0	0	0	19	0	0	5	0	23	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1389"	0	0	0	0	0	0	0	0	0	8	5	0	0	3	56	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1390"	0	0	0	0	0	0	58	33	0	0	7	0	9	21	35	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1392"	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1394"	0	0	0	0	0	0	0	0	10	25	36	8	3	21	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia"
"OTU1395"	0	0	0	0	0	0	0	0	0	0	2	0	7	30	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU1396"	0	0	0	0	0	0	0	0	3	0	0	22	35	5	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1398"	0	0	0	0	0	0	0	0	22	13	1	46	70	10	39	2	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Candidatus_Solibacter"
"OTU1400"	0	0	0	0	0	0	0	0	4	1	0	7	20	0	5	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1401"	0	0	0	0	0	0	0	0	10	4	0	0	36	25	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Ohtaekwangia"
"OTU1403"	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1405"	0	0	0	0	0	0	56	14	0	6	10	4	0	0	9	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales"
"OTU1406"	0	0	0	0	0	0	0	22	0	0	16	8	0	6	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1407"	0	0	0	0	0	0	92	65	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1408"	0	0	0	0	0	0	0	0	28	3	2	18	1	8	54	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1409"	0	0	0	0	0	0	0	11	0	11	11	93	0	14	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1410"	0	0	0	0	0	3	0	33	12	9	4	2	0	10	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1411"	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1412"	0	0	0	0	0	0	0	0	0	0	0	10	19	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp11; o__; f__; g__Gp11"
"OTU1416"	0	0	0	0	0	0	0	0	4	9	0	5	2	18	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__Polyangium"
"OTU1417"	0	0	0	0	0	0	0	22	8	0	0	0	0	23	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Pedobacter"
"OTU1418"	0	0	0	0	0	0	0	0	2	0	0	0	11	20	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales"
"OTU1419"	0	0	0	0	0	0	0	0	4	5	3	8	41	9	5	0	"k__Bacteria; p__\"Actinobacteria\""
"OTU1420"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	51	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1421"	0	0	0	0	0	0	17	123	5	0	32	8	0	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1424"	0	0	17	0	0	0	22	0	0	0	3	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1425"	0	0	0	0	0	0	18	0	11	0	4	8	8	4	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1426"	78	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae"
"OTU1427"	0	0	0	0	0	0	0	0	0	0	2	2	57	4	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1428"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	49	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae"
"OTU1429"	0	0	0	0	14	16	0	0	0	0	0	0	0	0	0	16	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus"
"OTU1430"	0	0	0	0	0	0	0	0	0	0	0	24	33	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1431"	0	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1432"	0	0	0	0	0	0	0	0	0	0	0	8	76	5	5	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Gaiellales; f__Gaiellaceae; g__Gaiella"
"OTU1433"	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	"k__Bacteria; p__Parcubacteria; c__; o__; f__; g__Parcubacteria_genera_incertae_sedis"
